;idade;flag_aceito;sexo;departamento
312;38.44259455596985;1;M;B
313;35.954123378119;0;M;B
314;28.321961248833748;1;M;B
315;34.867067506078314;1;M;B
316;33.282059107428786;1;M;B
317;49.187382194158616;0;M;B
318;36.978477438567644;1;M;B
319;38.232344937047145;0;M;B
320;40.71867632552993;1;M;B
321;34.02141163310523;1;M;B
322;34.80133352398739;1;M;B
323;35.174565568922404;0;M;B
324;42.83254583547266;1;M;B
325;38.770622857238436;1;M;B
326;39.43381887057931;1;M;B
327;38.722026850076524;1;M;B
328;37.38808664331613;1;M;B
329;42.7612142099922;1;M;B
330;40.19699142704305;1;M;B
331;29.164323144542394;1;M;B
332;41.35775538973604;0;M;B
333;41.623315416348454;0;M;B
334;32.163481421280025;1;M;B
335;40.44351114126998;1;M;B
336;42.3328650811501;0;M;B
337;32.453465392715415;1;M;B
338;44.30063415010665;0;M;B
339;38.607875653546294;1;M;B
340;30.84996721893254;1;M;B
341;42.24736495097216;1;M;B
342;39.64159950043563;1;M;B
343;33.67809207161433;1;M;B
344;39.65553715859331;0;M;B
345;36.9783308793248;1;M;B
346;47.295783154180185;1;M;B
347;34.09377382693809;1;M;B
348;41.61496048948992;0;M;B
349;45.148751261314096;0;M;B
350;35.04744549924537;0;M;B
351;35.76203761522623;0;M;B
352;38.098634775075915;0;M;B
353;31.952962206171406;1;M;B
354;40.30982398049651;1;M;B
355;42.048256032935576;1;M;B
356;38.05351001860644;0;M;B
357;33.249488499934536;0;M;B
358;33.52261264295136;0;M;B
359;46.16686960501819;0;M;B
360;43.10313923416004;1;M;B
361;44.90754943367146;0;M;B
362;45.774726810311705;1;M;B
363;39.145952658178565;0;M;B
364;38.138775779963005;1;M;B
365;33.11535881802447;1;M;B
366;41.70099999545002;0;M;B
367;36.438058663961044;1;M;B
368;37.40605880555843;1;M;B
369;39.505455474729956;1;M;B
370;43.25084353061325;1;M;B
371;36.07487036531243;1;M;B
372;36.73017040225793;0;M;B
373;31.329069790150193;1;M;B
374;43.33687777265919;0;M;B
375;39.070663211028624;0;M;B
376;38.16515023142392;1;M;B
377;40.11146853345974;0;M;B
378;42.216064465582946;1;M;B
379;39.63626908431777;0;M;B
380;35.43312221383757;1;M;B
381;41.004679904208665;1;M;B
382;38.536167328143705;0;M;B
383;28.730710224258218;1;M;B
384;46.12263386928222;0;M;B
385;41.363147969404636;1;M;B
386;49.411502751812115;0;M;B
387;29.335943890811606;1;M;B
388;36.1533511453595;0;M;B
389;30.163200337413066;0;M;B
390;36.33500400853168;1;M;B
391;30.27567554437115;0;M;B
392;32.633723257228894;0;M;B
393;24.32407911071034;1;M;B
394;34.445529328701284;1;M;B
395;34.0125452273295;0;M;B
396;36.06010143283589;1;M;B
397;39.46297813745613;0;M;B
398;27.385588336932933;1;M;B
399;38.96125901756411;1;M;B
400;36.25869469266934;0;M;B
401;37.52287718041278;0;M;B
402;30.040762025483716;1;M;B
403;42.36965634222729;1;M;B
404;43.46489135732167;1;M;B
405;34.88222501149951;1;M;B
406;42.748812616984026;0;M;B
407;27.528411581428735;1;M;B
408;35.69947826029112;1;M;B
409;35.48616782770633;0;M;B
410;34.53795110653834;0;M;B
411;40.35637911531894;1;M;B
412;41.89408228827077;1;M;B
413;37.08923280792625;1;M;B
414;33.165293096629796;1;M;B
415;48.857007898868005;1;M;B
416;27.457776878372705;1;M;B
417;35.460066871471945;1;M;B
418;34.17207034812828;1;M;B
419;31.346406994209858;0;M;B
420;37.93271885076332;1;M;B
421;39.27823831029205;0;M;B
422;33.62044213666107;0;M;B
423;42.89021872317383;0;M;B
424;31.806783635356354;1;M;B
425;34.112505477290206;1;M;B
426;37.60514719644076;1;M;B
427;39.92511352072485;1;M;B
428;34.28776407881675;0;M;B
429;28.95968747737941;0;M;B
430;41.21510598010085;0;M;B
431;28.165547370370035;1;M;B
432;35.54918737708494;0;M;B
433;35.25251814004847;0;M;B
434;40.58348724840189;1;M;B
435;32.80340554376384;0;M;B
436;37.39461176769694;1;M;B
437;42.289650882842764;0;M;B
438;27.68088420494063;1;M;B
439;43.29294184983979;1;M;B
440;42.59266040064347;1;M;B
441;32.14823835169522;1;M;B
442;40.11868323750324;0;M;B
443;44.68238512774729;1;M;B
444;42.489409794696726;1;M;B
445;29.990514772137097;1;M;B
446;42.58464018051414;1;M;B
447;35.494176912079624;1;M;B
448;46.75488648952401;1;M;B
449;36.081249265071754;1;M;B
450;41.030334719475476;0;M;B
451;44.6015594872755;0;M;B
452;32.56746606682346;0;M;B
453;30.27917792776899;1;M;B
454;34.511932685726215;1;M;B
455;44.1246146793879;1;M;B
456;33.94971198729981;1;M;B
457;37.32284080232053;0;M;B
458;33.574176654408824;0;M;B
459;40.81381064471746;1;M;B
460;31.489006172937692;1;M;B
461;43.46602906677047;1;M;B
462;36.57053850858213;0;M;B
463;38.9812216811069;1;M;B
464;42.841348378936736;0;M;B
465;36.927184345213334;1;M;B
466;38.41981304624826;1;M;B
467;39.277001449436476;1;M;B
468;32.95844511921333;1;M;B
469;38.20975796044535;1;M;B
470;43.13221640998124;0;M;B
471;45.289470610954154;0;M;B
472;37.886373132901426;0;M;B
473;39.8807125409327;0;M;B
474;45.19430554219145;0;M;B
475;43.40649310914786;1;M;B
476;34.98233871228937;1;M;B
477;37.26743919490999;1;M;B
478;30.503645202040676;1;M;B
479;39.542815728747065;1;M;B
480;41.92373192791048;0;M;B
481;35.38276441168171;0;M;B
482;44.55816501023375;1;M;B
483;41.06969853497475;1;M;B
484;35.589019467952475;1;M;B
485;32.18897865343442;1;M;B
486;42.28103506826289;1;M;B
487;43.11633486038841;0;M;B
488;39.142649701506144;1;M;B
489;36.50764037099917;1;M;B
490;45.88472721402698;1;M;B
491;42.062095610198135;1;M;B
492;40.895156234135065;1;M;B
493;32.20572411476493;1;M;B
494;31.055654080738453;1;M;B
495;25.98155148921299;1;M;B
496;38.13736801578095;1;M;B
497;37.53850650372351;1;M;B
498;26.95112428510426;0;M;B
499;38.90859022280075;1;M;B
500;38.278901723474426;0;M;B
501;43.90043842117348;0;M;B
502;32.045537630158066;1;M;B
503;39.06006194424479;1;M;B
504;30.470262147547714;1;M;B
505;36.86021094587336;0;M;B
506;35.8555763117544;0;M;B
507;38.194002203117584;0;M;B
508;41.12010749888908;1;M;B
509;48.337744881089264;1;M;B
510;38.379295659988394;1;M;B
511;32.88354253406078;0;M;B
512;39.30164723292807;0;M;B
513;34.015081011078536;1;M;B
514;37.266051726739136;1;M;B
515;35.757719155641695;0;M;B
516;41.859520338438465;1;M;B
517;35.35299164146258;1;M;B
518;46.250402963487225;0;M;B
519;43.64532090892062;1;M;B
520;44.3234294774731;0;M;B
521;35.07885916449628;0;M;B
522;44.0746666163764;1;M;B
523;42.63489416416726;0;M;B
524;34.24540453446373;1;M;B
525;30.85274119834505;1;M;B
526;41.812175379480344;1;M;B
527;35.5947935241493;0;M;B
528;42.15139787571331;0;M;B
529;37.58655276943371;1;M;B
530;34.666395456807905;1;M;B
531;44.53844163771855;0;M;B
532;40.76988543417327;1;M;B
533;40.52394428028025;1;M;B
534;40.77259743850101;1;M;B
535;31.21314599958664;1;M;B
536;38.217810292606856;0;M;B
537;38.82087406965527;1;M;B
538;37.755090004849606;0;M;B
539;32.38260541150191;1;M;B
540;35.10744704169133;1;M;B
541;43.29125307271101;0;M;B
542;33.61097580893817;1;M;B
543;48.79527059640674;1;M;B
544;35.689815773266275;1;M;B
545;41.75950671945594;0;M;B
546;39.23657881182848;0;M;B
547;32.29985683996656;1;M;B
548;32.05891402569557;0;M;B
549;39.757501904808656;1;M;B
550;36.32395605700013;0;M;B
551;33.39986154396467;0;M;B
552;35.7393899670818;0;M;B
553;40.047677791094344;1;M;B
554;42.55105862106691;1;M;B
555;30.196582076500267;1;M;B
556;35.586069145737845;1;M;B
557;38.08548645725779;1;M;B
558;49.26423854030962;1;M;B
559;39.04343221924528;1;M;B
0;46.35251768872466;0;M;C
1;38.27577957127182;0;M;C
2;41.575146495322734;1;M;C
3;36.35423103779164;1;M;C
4;31.02255550351083;0;M;C
5;33.24610887222982;0;M;C
6;35.624678965041454;1;M;C
7;38.529993706059464;1;M;C
8;38.69238211222689;0;M;C
9;38.40991831138881;1;M;C
10;41.11964898356209;0;M;C
11;43.78951497163452;0;M;C
12;44.14209606967628;0;M;C
13;35.634028602776716;0;M;C
14;31.170888477891474;1;M;C
15;41.634733628042326;1;M;C
16;38.38172517536421;1;M;C
17;34.92847380823468;0;M;C
18;36.71539287881404;0;M;C
19;43.17026248269804;0;M;C
20;45.299729920545225;1;M;C
21;38.778442481364664;0;M;C
22;39.01124492140429;0;M;C
23;45.000352937006355;1;M;C
24;33.9580152558362;0;M;C
25;42.685562472723454;1;M;C
26;45.44691724294698;0;M;C
27;36.545024492297;0;M;C
28;43.16961363046272;0;M;C
29;41.981388188629786;1;M;C
30;41.19460533983134;0;M;C
31;43.51361373834857;0;M;C
32;34.947584520553036;0;M;C
33;43.61063633009309;0;M;C
34;41.54865010343431;1;M;C
35;44.96501929821383;1;M;C
36;39.036094885663815;1;M;C
37;42.014618244630725;0;M;C
38;46.21393236165324;1;M;C
39;30.104500681240268;0;M;C
40;36.349622901708436;0;M;C
41;36.23632828153056;1;M;C
42;38.26591518804258;1;M;C
43;32.35841691298512;0;M;C
44;37.25406564095867;1;M;C
45;30.08619487941441;1;M;C
46;35.16120752799954;1;M;C
47;34.873121599318374;1;M;C
48;36.56835882431681;0;M;C
49;35.14577506903922;0;M;C
50;27.220776201522753;0;M;C
51;33.547399797321944;0;M;C
52;41.752276779527506;0;M;C
53;34.51245433354717;0;M;C
54;41.91199605516765;0;M;C
55;35.737341879623195;0;M;C
56;38.06295414305921;0;M;C
57;36.83492998266315;1;M;C
58;42.2315976786703;0;M;C
59;34.37650944159323;0;M;C
60;34.68014686584571;0;M;C
61;47.24819524604898;0;M;C
62;38.32318925602572;1;M;C
63;40.676697619665774;1;M;C
64;43.95813352921605;1;M;C
65;50.53727653722578;1;M;C
66;42.80131397194779;0;M;C
67;43.846249659471574;0;M;C
68;40.08057450196921;0;M;C
69;37.57080048407693;0;M;C
70;28.257120905208264;1;M;C
71;45.5976072015512;0;M;C
72;41.97508306341415;0;M;C
73;44.06665101419209;1;M;C
74;44.5280272890445;0;M;C
75;34.46882506222516;1;M;C
76;36.2035896761427;1;M;C
77;41.87937406551075;0;M;C
78;30.784451244934132;0;M;C
79;42.44960530909228;0;M;C
80;38.767739089173624;0;M;C
81;42.42364432452848;0;M;C
82;40.91225841969041;1;M;C
83;40.55100572160705;0;M;C
84;37.58813789474283;0;M;C
85;37.87718596655559;1;M;C
86;35.7458204233225;0;M;C
87;55.73620146562416;1;M;C
88;42.107275899213626;0;M;C
89;31.176930392785255;0;M;C
90;43.369447171721184;0;M;C
91;40.9153829947481;0;M;C
92;38.308238367952164;0;M;C
93;37.04204076076907;0;M;C
94;39.70379545085135;0;M;C
95;37.02289615270508;1;M;C
96;36.30950165078178;0;M;C
97;33.69070225590955;0;M;C
98;30.991221753970464;0;M;C
99;39.38989742013241;1;M;C
100;25.879187378159067;0;M;C
101;32.36061309558047;1;M;C
102;40.442480073371065;0;M;C
103;39.254234172437236;1;M;C
104;43.28170886520369;0;M;C
105;36.909422142365834;1;M;C
106;38.110673243495725;0;M;C
107;45.21538816849733;0;M;C
108;23.323528676939357;0;M;C
109;38.02842977200316;1;M;C
110;44.23626171732566;0;M;C
111;37.79016525189451;1;M;C
112;42.99548934641007;0;M;C
113;36.77734142005775;1;M;C
114;42.049907251141775;0;M;C
115;36.70025597774783;0;M;C
116;41.540703015011196;0;M;C
117;26.09568577561407;1;M;C
118;41.411387710013756;0;M;C
119;29.781971220303063;0;M;C
120;37.089773867806976;0;M;C
121;38.345436441005944;1;M;C
122;39.566491592091886;0;M;C
123;32.50872948874682;0;M;C
124;40.65296002174114;1;M;C
125;47.87665578243998;1;M;C
126;40.50810831846997;0;M;C
127;41.43884581341368;0;M;C
128;47.77839734533954;0;M;C
129;44.71391557655208;1;M;C
130;38.904732442944635;0;M;C
131;33.26615479248605;0;M;C
132;39.530694072848114;0;M;C
133;40.0857389451697;1;M;C
134;41.19464061553318;1;M;C
135;40.58819744582175;1;M;C
136;39.036181127369176;1;M;C
137;37.0128949114666;0;M;C
138;33.54635241538154;1;M;C
139;43.393967761877875;0;M;C
140;39.25635962248985;1;M;C
141;40.421182563901624;0;M;C
142;41.11449443035676;0;M;C
143;38.311773266439374;0;M;C
144;41.54039620228305;0;M;C
145;36.23369233763263;0;M;C
146;37.387211615870655;1;M;C
147;43.37574918835179;1;M;C
148;44.045306412828594;0;M;C
149;40.88543801778422;0;M;C
150;44.338554158676615;1;M;C
151;32.26705104095933;0;M;C
152;34.79644440682189;1;M;C
153;36.38958867666118;0;M;C
154;38.28766867867091;1;M;C
155;34.81714029041255;0;M;C
156;47.076248249298814;0;M;C
157;33.663831500342106;1;M;C
158;34.014943156791624;1;M;C
159;42.74151986227718;0;M;C
160;38.407349889578256;0;M;C
161;31.502328728045185;0;M;C
162;31.985159003992578;1;M;C
163;39.01814580188242;1;M;C
164;39.217025144652524;0;M;C
165;35.420674722054706;0;M;C
166;38.400138347075874;0;M;C
167;32.09040228412839;0;M;C
168;36.45573528423651;0;M;C
169;39.50220685931382;1;M;C
170;35.377430198371584;0;M;C
171;45.176595158126304;0;M;C
172;40.34787514706365;0;M;C
173;38.00877828759973;0;M;C
174;39.97812442455515;0;M;C
175;34.1256978948028;0;M;C
176;42.18443396753501;1;M;C
177;31.20791917812968;0;M;C
178;33.56411147726649;0;M;C
179;44.23593064624345;0;M;C
180;38.47889387169504;1;M;C
181;40.96472763147674;1;M;C
182;43.91514340667832;0;M;C
183;41.55645083214313;0;M;C
184;40.14943738018418;0;M;C
185;43.62951156946587;0;M;C
186;37.61243764304879;0;M;C
187;36.55769899821061;1;M;C
188;43.90395145793755;0;M;C
189;36.093796387884964;0;M;C
190;39.46790477135278;0;M;C
191;31.776070344391357;0;M;C
192;39.30181804230164;1;M;C
193;43.868987638814346;0;M;C
194;37.165265439971414;0;M;C
195;34.2422519762678;0;M;C
196;37.830832072390535;0;M;C
197;45.367269394071755;0;M;C
198;43.83495719712612;0;M;C
199;47.83433193372832;0;M;C
200;41.03637460854474;1;M;C
201;35.00628849117599;0;M;C
202;28.617676181549633;0;M;C
203;30.169181031244662;0;M;C
204;33.05504323869411;0;M;C
205;38.38938533858351;0;M;C
206;39.79160362826667;0;M;C
207;39.674129890986464;0;M;C
208;35.158238061996244;0;M;C
209;41.53095368968158;0;M;C
210;42.736540513573495;1;M;C
211;30.16896758427269;1;M;C
212;39.82110697227601;0;M;C
213;40.63903530091418;1;M;C
214;38.249012321900686;1;M;C
215;41.1658477360488;1;M;C
216;35.8130642624648;0;M;C
217;35.627425673445366;1;M;C
218;46.60009576574042;0;M;C
219;36.85959639556499;1;M;C
220;38.80539748294296;0;M;C
221;36.091516625244964;1;M;C
222;30.382966863571607;1;M;C
223;32.234499036743436;0;M;C
224;46.05767367041894;1;M;C
225;42.01007383915056;1;M;C
226;44.215027602737166;0;M;C
227;38.81656222081207;1;M;C
228;41.41626811517378;1;M;C
229;41.354651906026696;0;M;C
230;36.109340957287955;0;M;C
231;40.613280840588274;1;M;C
232;38.439834082531576;0;M;C
233;35.39040452344261;0;M;C
234;34.16038251831169;0;M;C
235;31.619110706245525;1;M;C
236;37.31334775489739;0;M;C
237;44.961327452161136;1;M;C
238;44.02090444397733;0;M;C
239;38.54755101211885;0;M;C
240;39.79217144672246;1;M;C
241;33.01783370894354;0;M;C
242;30.536906375953464;0;M;C
243;37.84489826043688;1;M;C
244;34.86407942154626;0;M;C
245;31.552830176633766;1;M;C
246;44.38037051435995;0;M;C
247;34.11606029642577;0;M;C
248;27.755394266379096;0;M;C
249;36.30127934433175;0;M;C
250;42.511414894965085;1;M;C
251;38.96686393831635;0;M;C
252;37.91393318132625;0;M;C
253;37.89482506218127;0;M;C
254;43.9048220967512;0;M;C
255;38.10971893207462;1;M;C
256;44.810106698514296;1;M;C
257;36.79282016903278;1;M;C
258;35.434051591182254;1;M;C
259;35.645655451655074;0;M;C
260;36.29346994134715;1;M;C
261;42.90254543767142;0;M;C
262;43.24304671277696;0;M;C
263;38.0935363863649;1;M;C
264;39.399110968205626;0;M;C
265;43.302612150111095;0;M;C
266;43.65263036691931;1;M;C
267;33.49053889163379;0;M;C
268;46.674439797476225;0;M;C
269;38.39348211931405;0;M;C
270;34.38055214395725;0;M;C
271;25.730615885526;0;M;C
272;39.32800517924369;0;M;C
273;35.22842045795581;0;M;C
274;36.807457218248395;1;M;C
275;36.880479788940356;0;M;C
276;36.70549828900745;0;M;C
277;39.064181461867676;1;M;C
278;38.27938066263956;0;M;C
279;35.71428395462305;0;M;C
280;42.36283054667548;1;M;C
281;41.176180757869226;1;M;C
282;32.113481713897585;1;M;C
283;34.933541957369656;0;M;C
284;34.531448797167286;0;M;C
285;43.28361100419349;1;M;C
286;30.220248725539687;1;M;C
287;34.0158664271771;0;M;C
288;36.52395019927583;1;M;C
289;31.799896478930073;0;M;C
290;32.668337817892784;1;M;C
291;40.463150293191156;0;M;C
292;48.764143452400496;0;M;C
293;44.82067246344475;0;M;C
294;49.456563069173995;0;M;C
295;46.625354419315414;1;M;C
296;35.49946261156997;0;M;C
297;39.66872448698981;0;M;C
298;43.21008478268159;1;M;C
299;33.002545989011196;0;M;C
300;34.31166381646176;1;M;C
301;40.6234990408165;0;M;C
302;44.196319013601006;1;M;C
303;38.76161099473364;0;M;C
304;30.64500084569523;0;M;C
305;37.07029879441306;0;M;C
306;42.300178047280276;1;M;C
307;29.56849134841987;1;M;C
308;27.830406869242083;1;M;C
309;35.89803970978615;1;M;C
310;42.97970356411559;0;M;C
311;28.98504058742818;1;M;C
312;45.837480935963384;0;M;C
313;41.71489088762441;0;M;C
314;40.778362609590324;0;M;C
315;40.72832642188672;0;M;C
316;43.77219356519884;0;M;C
317;38.77962845364979;0;M;C
318;44.497307140457046;1;M;C
319;33.94814701153919;1;M;C
320;34.30462857234193;0;M;C
321;43.95928824640124;1;M;C
322;31.836605444883556;0;M;C
323;41.994742629366684;1;M;C
324;29.605254036237334;0;M;C
0;38.106630829969674;0;M;D
1;37.29732493698702;0;M;D
2;35.04472876969098;1;M;D
3;35.00512569348653;0;M;D
4;38.579758317436166;0;M;D
5;44.047172699332044;1;M;D
6;39.96002169544771;1;M;D
7;41.69514544984048;1;M;D
8;31.09710008250942;0;M;D
9;41.58608137968585;0;M;D
10;34.740598102707516;0;M;D
11;46.43689563170932;0;M;D
12;31.58252594415664;1;M;D
13;44.25433807738986;1;M;D
14;47.77748677216651;1;M;D
15;43.005050951830924;0;M;D
16;47.412524921360074;1;M;D
17;38.83209556775429;0;M;D
18;34.05435191761969;0;M;D
19;40.75785764204664;0;M;D
20;42.0852448715888;1;M;D
21;39.7742332861713;0;M;D
22;41.288641984393095;1;M;D
23;45.15311868356335;0;M;D
24;44.65893343598427;1;M;D
25;41.055991582180454;0;M;D
26;38.17911827560158;0;M;D
27;41.909069640329825;1;M;D
28;41.730398476718925;0;M;D
29;41.20007111237041;0;M;D
30;38.184603247163245;1;M;D
31;35.31618952499783;0;M;D
32;39.0724349139978;0;M;D
33;34.9293848839153;1;M;D
34;41.30524078566782;1;M;D
35;35.55324820126708;1;M;D
36;38.30125408237402;1;M;D
37;37.173282929642724;0;M;D
38;35.90869171672175;1;M;D
39;40.33539203914056;0;M;D
40;39.508701890468096;0;M;D
41;28.021097594989527;0;M;D
42;37.197291763875604;0;M;D
43;38.530582184818115;0;M;D
44;49.215627992152676;1;M;D
45;37.896248469095084;0;M;D
46;29.223414069551836;0;M;D
47;49.275048453767965;1;M;D
48;34.41042536397326;0;M;D
49;26.611299484592884;0;M;D
50;30.1982847035941;0;M;D
51;35.88007734715997;0;M;D
52;39.74442290305427;0;M;D
53;38.428698204498005;1;M;D
54;35.74161802679348;0;M;D
55;42.768479866178716;0;M;D
56;33.26359560747028;1;M;D
57;36.34295425143124;0;M;D
58;41.42520437942975;0;M;D
59;43.40998635339131;0;M;D
60;31.29739215888004;0;M;D
61;39.94159877672389;0;M;D
62;29.080743740767545;0;M;D
63;36.23372438481144;1;M;D
64;29.631670657193045;0;M;D
65;36.60536574205131;0;M;D
66;37.85970050465045;0;M;D
67;34.69876308625524;1;M;D
68;34.121163638745664;0;M;D
69;35.847337320071105;0;M;D
70;33.46851587322948;0;M;D
71;35.32685422765657;1;M;D
72;38.25059749911335;0;M;D
73;38.22710580821365;1;M;D
74;37.02897526268574;0;M;D
75;40.383575004162246;0;M;D
76;35.605169407134106;1;M;D
77;31.704589100698076;0;M;D
78;37.424584801025354;1;M;D
79;30.557923150472153;1;M;D
80;33.84453327164779;1;M;D
81;37.694337696101854;0;M;D
82;36.3267985019531;0;M;D
83;33.958079090073326;1;M;D
84;43.9901293729288;0;M;D
85;35.64718824250166;1;M;D
86;34.24916436247738;1;M;D
87;48.47202247429631;0;M;D
88;42.61283068974656;1;M;D
89;35.14212908205407;1;M;D
90;32.99109958218145;0;M;D
91;38.58225564974156;1;M;D
92;38.309942096550714;1;M;D
93;33.12201865567793;0;M;D
94;40.7306726997872;0;M;D
95;39.76850329750235;0;M;D
96;34.32589931811574;1;M;D
97;41.57271702926616;1;M;D
98;34.671355340614284;0;M;D
99;35.20635225457256;1;M;D
100;38.40634252578279;0;M;D
101;32.6222880419686;0;M;D
102;42.68422130781563;1;M;D
103;31.64778843155235;0;M;D
104;34.74751983722105;0;M;D
105;34.263546651384445;0;M;D
106;33.35306306247294;0;M;D
107;39.63910990322958;0;M;D
108;42.30862729006917;1;M;D
109;41.96950676453876;1;M;D
110;41.59254529242691;0;M;D
111;35.87448209812026;0;M;D
112;41.35122962612926;0;M;D
113;34.583791855272324;0;M;D
114;36.09645232996004;0;M;D
115;36.242879666278895;0;M;D
116;28.192250614988154;1;M;D
117;31.342469441941205;1;M;D
118;30.74868629876757;0;M;D
119;35.46756889179717;0;M;D
120;37.75936386628685;1;M;D
121;38.24685104581384;1;M;D
122;44.7774148457371;0;M;D
123;37.37392090570829;1;M;D
124;34.62106480669556;0;M;D
125;41.24323581472031;0;M;D
126;41.31634519807103;1;M;D
127;32.62814977656411;0;M;D
128;42.17850783861077;1;M;D
129;37.52246501627309;0;M;D
130;42.305111514325716;1;M;D
131;35.36448403154352;0;M;D
132;41.29948626280612;0;M;D
133;41.141505458248005;1;M;D
134;36.53416069362324;1;M;D
135;46.96790775890915;0;M;D
136;30.642825732178228;1;M;D
137;34.464842613682386;0;M;D
138;38.24911131428355;1;M;D
139;34.407890106129955;0;M;D
140;40.924621880272916;0;M;D
141;36.807423448546736;1;M;D
142;40.09258105690654;0;M;D
143;30.738865467100084;0;M;D
144;34.82351457785211;0;M;D
145;28.560775937422648;0;M;D
146;43.63071006954638;0;M;D
147;37.99207961728359;0;M;D
148;44.02307826876038;0;M;D
149;32.633552900911056;0;M;D
150;39.25636521209821;1;M;D
151;38.19563424423317;0;M;D
152;35.40394271394528;1;M;D
153;38.657104641177796;1;M;D
154;33.11605750519924;0;M;D
155;40.432603672293666;0;M;D
156;28.14900366848211;0;M;D
157;30.667111626048758;0;M;D
158;40.566406725345324;0;M;D
159;35.107119850237964;0;M;D
160;38.563728873695155;0;M;D
161;38.87474190365106;0;M;D
162;36.58909053036024;1;M;D
163;38.56411675515307;0;M;D
164;39.51698812075847;0;M;D
165;45.67657959027207;0;M;D
166;28.566123791348122;0;M;D
167;35.866065982846436;0;M;D
168;40.17260264897529;0;M;D
169;43.8462058840088;1;M;D
170;38.563229211576356;0;M;D
171;45.738040219381475;0;M;D
172;45.35259461286764;1;M;D
173;36.31470740444473;0;M;D
174;38.63791725790264;1;M;D
175;45.394761292093264;1;M;D
176;42.18823833165336;0;M;D
177;33.35230186166798;0;M;D
178;41.56710393040786;1;M;D
179;33.32839010356728;1;M;D
180;41.08068576831266;1;M;D
181;35.820934843684846;0;M;D
182;38.84374536535014;0;M;D
183;39.05372989544235;1;M;D
184;34.757467642383915;0;M;D
185;38.92699335809177;0;M;D
186;45.17394064954331;1;M;D
187;34.666805936620236;0;M;D
188;38.60071699072555;1;M;D
189;41.72386797334805;0;M;D
190;37.433462883295405;0;M;D
191;32.638223740459885;0;M;D
192;43.29275587519601;1;M;D
193;35.56779099528543;0;M;D
194;33.66101031222961;0;M;D
195;45.7799230427119;0;M;D
196;42.71763858755347;0;M;D
197;35.31803641115367;0;M;D
198;45.94688245073574;0;M;D
199;30.875767099565103;0;M;D
200;35.43938832054562;1;M;D
201;41.52791697910042;0;M;D
202;36.512224668706295;0;M;D
203;41.362616142359066;0;M;D
204;40.682007944208976;0;M;D
205;39.741388617241114;0;M;D
206;43.64361147243595;0;M;D
207;35.448926366552904;1;M;D
208;40.771791666147486;0;M;D
209;39.37043205853139;0;M;D
210;40.074972588811214;0;M;D
211;34.6254332812062;0;M;D
212;36.130829206246034;1;M;D
213;37.189468145372835;1;M;D
214;38.72154849529424;0;M;D
215;34.491676404560366;1;M;D
216;38.3188282826293;0;M;D
217;38.566033373809724;1;M;D
218;38.46849370083529;0;M;D
219;43.53718007920333;0;M;D
220;38.99717465385317;0;M;D
221;37.8630904227415;1;M;D
222;38.19315546859815;1;M;D
223;33.9926990875881;1;M;D
224;29.69230487219749;1;M;D
225;37.64825924592275;0;M;D
226;38.83224276617999;0;M;D
227;48.574420296174424;1;M;D
228;33.87878981293441;0;M;D
229;33.12532278735957;0;M;D
230;41.391112934429046;1;M;D
231;37.312388206209455;0;M;D
232;28.723040816215303;0;M;D
233;37.7527455456795;0;M;D
234;45.526453370342736;0;M;D
235;36.29840599117349;1;M;D
236;34.32737408802806;0;M;D
237;45.78643133936789;0;M;D
238;38.075977993060945;0;M;D
239;38.16953624226879;1;M;D
240;34.61334208464558;1;M;D
241;44.399179790188676;1;M;D
242;42.0551250851044;1;M;D
243;41.26524384422522;0;M;D
244;42.50190419037024;0;M;D
245;40.53209032955038;0;M;D
246;38.687842406426014;0;M;D
247;38.090967044062154;0;M;D
248;40.415289316235565;1;M;D
249;39.17193737227572;1;M;D
250;40.648725346092405;1;M;D
251;35.95298035038406;0;M;D
252;38.80285885815234;0;M;D
253;37.65271212128703;1;M;D
254;42.75827372283878;0;M;D
255;36.446534843837846;1;M;D
256;40.24773348757827;1;M;D
257;33.77783046570276;0;M;D
258;40.61457247126705;1;M;D
259;45.22211963100382;0;M;D
260;42.36801798972743;0;M;D
261;43.70071386420498;0;M;D
262;32.55475448722016;0;M;D
263;43.1464741045823;0;M;D
264;31.542354404751254;1;M;D
265;29.46826495096409;1;M;D
266;43.561209187673384;0;M;D
267;36.392986728785;0;M;D
268;34.28097716115025;0;M;D
269;41.304325428065994;1;M;D
270;38.152882905217204;1;M;D
271;40.55125935092376;1;M;D
272;41.66958576777294;0;M;D
273;37.9071372312133;0;M;D
274;30.770938324726345;0;M;D
275;38.770085340271656;1;M;D
276;46.00111871889219;1;M;D
277;40.554359789637054;0;M;D
278;39.38989910446587;0;M;D
279;45.26633710271045;0;M;D
280;44.40237895036287;0;M;D
281;30.408588856208915;0;M;D
282;37.434477355068125;0;M;D
283;35.28054175835537;0;M;D
284;33.26125610637951;0;M;D
285;38.74247402069499;0;M;D
286;49.916005479984314;0;M;D
287;38.4278831297113;0;M;D
288;42.26634832201137;1;M;D
289;34.921591109801874;0;M;D
290;34.815638620032765;1;M;D
291;34.643716454451464;0;M;D
292;38.3649851370327;0;M;D
293;40.90321234383463;1;M;D
294;36.31030423507678;0;M;D
295;40.12188929636635;1;M;D
296;38.3799636137811;1;M;D
297;37.80209416388684;1;M;D
298;30.38080480261283;1;M;D
299;38.479528194640004;1;M;D
300;38.181433937867794;0;M;D
